CARBOHYDRATES_G,CALCIUM_DV,SODIUM_MG,CALCIUM_MG,ITEM,SUGARS_G,VITAMINK_MCG,IRON_MG,TOTALFAT_G,VITAMINE_MG,VITAMINB6_MG,CARBOHYDRATES_DV,CALORIES,SATURATEDFAT_G,WEIGHT,SATURATEDFAT_DV,DIETARYFIBER_DV,SELENIUM_MCG,IODINE_MCG,VITAMINB12_MCG,CHOLESTEROL_MG,THIAMIN_MG,FOLICACID_MCG,VITAMINC_DV,DIETARYFIBER_G,RATION,PHOSPHOROUS_MG,MAGNESIUM_MG,SODIUM_DV,POTASSIUM_MG,VITAMINA_DV,IRON_DV,NIACIN_MG,TOTALFAT_DV,MENU,RIBOFLAVIN_MG,PROTEIN_G,TRANSFAT_G,CHOLESTEROL_DV,VITAMINC_MG,VITAMINA_IU,ZINC_MG,ITEMTYPE
29.51,11.0%,621.98,107.3,Spaghetti with Beef and Sauce,0,3.13,2.75,9,2.12,.3,10.0%,245.16,3.46,227,17.0%,13.0%,46.54,.23,1.02,25.97,.11,58.57,5.0%,3.37,MRE32,167.83,44.04,26.0%,546.31,13.0%,15.0%,4.57,14.000000000000002%,MENU ACR,.33,15.06,.46,9.0%,2.8,625.33,2.27,Entree
19.14,8.0%,811.15,78.47,Southwest Beef and Black Beans,0,.97,3.75,9.69,1.71,.39,6.0%,270.13,2.92,227,15.0%,15.0%,30.19,.52,2.48,41.09,.07,38.67,7.000000000000001%,3.65,MRE32,328.39,51,34.0%,540.26,10.0%,21.0%,5.62,15.0%,MENU ACR,.39,29.43,.33,14.000000000000002%,4.09,516.07,5.64,Entree
33.32,5.0%,486.11,45.11,Cornbread Stuffing,0,4.69,1.57,5.3,.65,.06,11.0%,201.64,1.77,142,9.0%,11.0%,11.5,,.18,6.86,.11,28.07,2.0%,2.69,MRE32,75.78,17.18,20.0%,148.44,0.0%,9.0%,2.09,8.0%,MENU ACR,.19,5.49,.44,2.0%,1.42,0,.41,Side
37.45,14.000000000000002%,50.96,136.8,Granola with Milk and Blueberries,0,,1.16,8.61,.62,.12,12.0%,255.93,3.81,57,19.0%,15.0%,14.54,13.4,.55,9.46,.14,18.92,7.000000000000001%,3.85,MRE32,225.72,50.84,2.0%,338.01,4.0%,6.0%,.6,13.0%,MENU ACR,.38,7.87,.15,3.0%,4.22,216,1.33,Side
38.02,13.0%,56.26,129.39,Granola with Milk and Bananas,0,,1.03,8.61,.34,.22,13.0%,256.5,3.84,57,19.0%,16.0%,13.45,.19,.49,10.26,.12,13.51,3.0%,3.95,MRE32,217.74,57,2.0%,343.14,7.000000000000001%,6.0%,.67,13.0%,MENU ACR,.29,7.58,.14,3.0%,1.88,338.9,1.08,Side
15.71,6.0%,500.79,59.83,Potato Cheddar Soup with Bacon,0,,.64,7.76,.72,.08,5.0%,141.81,4.09,142,20.0%,9.0%,4.26,,.27,25.03,.02,8.66,3.0%,2.37,MRE32,145.22,15.39,21.0%,275.01,3.0%,4.0%,.87,12.0%,MENU ACR,.17,3.08,.36,8.0%,1.66,164.9,.38,Side
28.12,13.0%,582.2,131.68,Santa Fe Style Rice and Beans,0,.22,.99,6.39,.78,.12,9.0%,188.86,2.77,142,14.000000000000002%,11.0%,7.67,.45,.33,13.63,.03,16.76,10.0%,2.82,MRE32,161.41,25.99,24.0%,275.95,5.0%,5.0%,.84,10.0%,MENU ACR,.24,6,.43,5.0%,6.01,260.33,.66,Side
37.44,4.0%,492.27,36.26,"Rice>Fried",0,1.6,.77,4.54,.65,.08,12.0%,205.9,.69,142,3.0%,7.000000000000001%,11.93,1.02,.17,14.74,.15,26.36,3.0%,1.87,MRE32,80.75,16.52,21.0%,170.21,3.0%,4.0%,2.29,7.000000000000001%,MENU ACR,.06,4.17,.02,5.0%,1.94,163.83,.5,Side
26.08,6.0%,564.69,55.24,Refried Beans,0,.35,2.29,3.55,.33,.14,9.0%,168.03,1.08,142,5.0%,30.0%,12.16,.3,.19,3.73,.04,31.62,2.0%,7.55,MRE32,166.14,62.01,24.0%,483.27,1.0%,13.0%,.58,5.0%,MENU ACR,.09,7.85,.29,1.0%,1.42,38.33,1.03,Side
18.74,3.0%,378.19,30.71,"Potatoes>Mashed>Garlic",0,.25,.43,4.54,.98,.13,6.0%,119,1.74,142,9.0%,7.000000000000001%,4.26,0,.17,1.85,.03,11.03,2.0%,1.65,MRE32,63.28,15.12,16.0%,281.16,0.0%,2.0%,1.26,7.000000000000001%,MENU ACR,.06,1.96,.12,1.0%,1.42,0,.3,Side
23.27,9.0%,663.14,86.62,Potatoes au Gratin,0,0,.43,6.89,1.42,.36,8.0%,168.98,3.93,142,20.0%,10.0%,14.2,.85,.62,13.49,.02,15.9,1.0%,2.56,MRE32,129.22,19.74,28.000000000000004%,347.9,3.0%,2.0%,2,11.0%,MENU ACR,.31,3.49,.31,4.0%,.62,170.4,.45,Side
46.67,3.0%,119.85,29.33,Fudge Brownie with Chocolate Drops,0,,4.6,18.7,1.24,.03,16.0%,374.85,5.3,85,27.0%,12.0%,7.48,,.11,41.03,.09,21.59,1.0%,2.98,MRE32,107.1,55.25,5.0%,197.2,0.0%,26.0%,.87,28.999999999999996%,MENU ACR,.18,4.93,4.22,14.000000000000002%,.85,0,.88,Snack
30.69,3.0%,171.12,31.74,"Muffin Top>Chocolate Banana Nut",0,.01,1.84,20.52,1.93,.04,10.0%,315.58,5.21,62,26.0%,10.0%,2.29,2.12,.08,17.25,.09,45.35,1.0%,2.6,MRE32,101.66,23,7.000000000000001%,128.34,0.0%,10.0%,.86,32.0%,MENU ACR,.15,3.16,2.75,6.0%,.62,0,.49,Snack
32.86,2.0%,305.04,24.3,"Muffin Top>Maple",0,10.81,.69,15,.98,.01,11.0%,275.9,3.73,62,19.0%,2.0%,4.84,0,.17,38.82,.06,11.84,1.0%,.62,MRE32,99.2,4.35,13.0%,41.97,6.0%,4.0%,.68,23.0%,MENU ACR,.17,2.59,1.36,13.0%,.62,296.4,.23,Snack
18.48,4.0%,6.66,42.17,Nut and Raisin Mix,0,,1.14,21.28,4.61,.26,6.0%,313.04,2.4,56,12.0%,15.0%,16.13,,.07,0,.08,47.26,1.0%,3.86,MRE32,183.12,82.88,0.0%,352.24,0.0%,6.0%,5.15,33.0%,MENU ACR,.16,12.6,.02,0.0%,.56,0,1.27,Snack
23.46,9.0%,15.84,86.96,Nut and Raisin Mix with Pan Coated Chocolate Disks,0,,1.45,24.68,3.65,.3,8.0%,369.27,4.19,66,21.0%,37.0%,11.32,,.11,0,.09,70.72,1.0%,9.37,MRE32,,97.68,1.0%,405.57,0.0%,8.0%,5.63,38.0%,MENU ACR,.18,13.17,.07,0.0%,.66,0,1.46,Snack
38.85,6.0%,235.2,64.89,"Pound Cake>Lemon Poppy Seed",0,,1.58,15.68,1.16,.03,13.0%,298.9,3.02,70,15.0%,8.0%,3.92,7.17,.14,41.07,.15,33.53,1.0%,2,MRE32,101.5,13.09,10.0%,91,17.0%,9.0%,1.73,24.0%,MENU ACR,.28,3.5,1.9,14.000000000000002%,.7,842.3,.36,Snack
35.52,2.0%,141.37,15.65,"Pound Cake>Spice",0,,1.59,12.47,2.71,.02,12.0%,275.11,,71,,,5.38,7.55,.13,54.59,.16,32.12,0.0%,,MRE32,42.35,5.53,6.0%,63.67, ,9.0%,1.19,19.0%,MENU ACR,.14,3.4,,18.0%,.17,,.29,Snack
22.26,1.0%,403.2,8.6,"Pretzels>Sticks",0,,1.22,.39,.05,.02,7.000000000000001%,103.88,.1,28,1.0%,4.0%,1.43,,.03,0,.11,22.79,0.0%,.96,MRE32,34.44,7.64,17.0%,50.12,0.0%,7.000000000000001%,1.57,1.0%,MENU ACR,.15,2.8,0,0.0%,.28,0,.28,Snack
47.45,3.0%,70.2,27.56,"First Strike Bar>Regular>Apple-Cinnamon",0,,.66,8.97,15.72,.92,16.0%,278.85,1.93,65,10.0%,9.0%,1.95,,.02,10,.38,246.35,51.0%,2.15,MRE32,,21,3.0%,117.65,1.0%,4.0%,5.14,14.000000000000002%,MENU ACR,.57,3.58,1.92,3.0%,30.88,39.8,2.84,Snack
56.25,44.0%,567.75,435,"Dessert Powder>Pudding>Chocolate",0,,4.59,5.11,.17,.08,19.0%,300.75,1.17,75,6.0%,12.0%,7.88,,1.06,2.33,.05,13.73,2.0%,2.99,MRE32,718.5,50.4,24.0%,907.5,6.0%,26.0%,.35,8.0%,MENU ACR,.28,7.5,1.22,1.0%,1.43,317.3,1.79,Snack
38.8,3.0%,321.06,26,"Cookie>Toffee Crunch",0,,1.84,14.5,.09,.16,13.0%,297,,60,,4.0%,0,0,0,,.17,2.82,0.0%,1.08,MRE32,50.4,16.8,13.0%,73.8, ,10.0%,1.66,22.0%,MENU ACR,.16,2.8,,,.19,,.42,Snack
29.89,1.0%,165.98,7.57,"Cookie>Sugar>Patriotic",0,,1.11,8.34,.65,.01,10.0%,205.11,1.69,43,8.0%,3.0%,1.29,,.09,0,.13,27.69,1.0%,.68,MRE32,37.24,10.15,7.000000000000001%,45.15,6.0%,6.0%,1.47,13.0%,MENU ACR,.15,2.97,2.02,0.0%,.43,307.6,.32,Snack
33.64,1.0%,151.87,12.85,"Cookie>Oatmeal",0,,1.12,14.61,.14,.01,11.0%,278.83,,56,,4.0%,1.07,1.82,.04,15.3,.14,4.28,0.0%,1.01,MRE32,52.78,14.02,6.0%,44.77, ,6.0%,.8,22.0%,MENU ACR,.08,3.2,,5.0%,.11,,.36,Snack
40,1.0%,250.2,11.4,"Cookie>Kreamsicle",0,,1.84,13.7,1.08,.16,13.0%,295,,60,,4.0%,0,0,0,0,.17,4.2,0.0%,1.08,MRE32,50.4,16.8,10.0%,73.8, ,10.0%,1.66,21.0%,MENU ACR,.16,2.93,,0.0%,0,,.42,Snack
37.21,1.0%,203.32,6.64,"Cookie>Chocolate Chip",0,,1.42,13.11,.13,.01,12.0%,266.17,,60,,4.0%,1.09,1.19,.02,9.36,.1,1.19,0.0%,1.08,MRE32,16.41,12.51,8.0%,145.18, ,8.0%,1.24,20.0%,MENU ACR,.04,2.85,,3.0%,0,,.17,Snack
5.02,1.0%,482.43,9.25,Beef Snacks,0,,.94,2.46,.2,.05,2.0%,70.55,1.22,23,6.0%,2.0%,10.99,,1.36,19,.02,2.55,0.0%,.44,MRE32,72.68,12.97,20.0%,174.69,0.0%,5.0%,1.84,4.0%,MENU ACR,.16,7.16,.13,6.0%,.17,21.15,1.15,Snack
27.73,3.0%,409.84,31.21,"Baked Snack Crackers>Hot and Spicy Cheese",0,,2.03,12.13,2.08,.09,9.0%,236.41,2.95,47,15.0%,4.0%,2.07,,.17,3.06,.17,41.64,1.0%,1.07,MRE32,57.81,11.47,17.0%,91.18,7.000000000000001%,11.0%,2.23,19.0%,MENU ACR,.22,4.42,.14,1.0%,.66,361.9,.38,Snack
26.37,7.000000000000001%,362.37,68.62,"Baked Snack Crackers>Cheddar Cheese",0,,2.3,12.69,1.25,.06,9.0%,240.17,2.68,47,13.0%,5.0%,6.77,,.81,3.06,.18,45.36,1.0%,1.16,MRE32,85.07,12.74,15.0%,71.91,4.0%,13.0%,2.15,20.0%,MENU ACR,.2,5.73,.07,1.0%,.47,224.2,.64,Snack
6.08,1.0%,666.5,13.27,"Turkey Snacks>Smoked>Nuggets",0,,.76,3.83,.4,.21,2.0%,126.85,1.09,43,5.0%,2.0%,25.97,,1.04,52.46,.01,6.34,15.0%,.38,MRE32,169.85,20.36,28.000000000000004%,368.51,1.0%,4.0%,6.67,6.0%,MENU ACR,.12,17.24,.11,17.0%,9.03,56.75,1.87,Snack
31.63,7.000000000000001%,344.64,70.08,"Filled Crackers>Cheese and Pepperoni",0,,.44,10.42,1.18,.07,11.0%,232.8,4.6,48,23.0%,4.0%,4.51,,.18,0,.04,8.3,1.0%,.95,MRE32,139.68,14.64,14.000000000000002%,168.48,1.0%,2.0%,.53,16.0%,MENU ACR,.15,3.61,.05,0.0%,.48,68.6,.27,Snack
32.45,6.0%,346.56,64.8,"Filled Crackers>Cheddar Cheese",0,,.49,9.84,.94,.05,11.0%,232.32,4.35,48,22.0%,2.0%,4.18,,.15,0,.04,9.46,1.0%,.48,MRE32,136.8,14.06,14.000000000000002%,129.12,0.0%,3.0%,.59,15.0%,MENU ACR,.17,3.46,.04,0.0%,.48,0,.25,Snack
57.8,9.0%,397,89,"Filled Bakery>Cinnamon Bun",0,0,2.25,9.6,.5,.05,19.0%,319,2.32,100,12.0%,10.0%,14.7,1.01,.12,.98,.27,96.5,6.0%,2.43,MRE32,70.9,16.3,17.0%,104,0.0%,13.0%,3.7,15.0%,MENU ACR,.28,6.33,1.6,0.0%,3.8,0,.82,Snack
52.17,7.000000000000001%,301.74,67.4,"Filled Bakery>Apple Turnover",0,0,2.04,7.14,.5,.06,17.0%,294.22,2.38,94,12.0%,12.0%,10.81,0,.23,0,.22,57.25,47.0%,2.96,MRE32,55.84,16.54,13.0%,129.72,0.0%,11.0%,2.38,11.0%,MENU ACR,.25,4.95,1.71,0.0%,28.01,0,.55,Snack
58.73,47.0%,524.25,472.5,"Dessert Powder>Pudding>Vanilla",0,0,.47,4.58,.17,.08,20.0%,300,.74,75,4.0%,3.0%,6.45,,.83,2.33,.05,6.53,2.0%,.75,MRE32,693,20.4,22.0%,712.5,5.0%,3.0%,.19,7.000000000000001%,MENU ACR,.31,6.08,1.29,1.0%,1.35,262.5,1.34,Snack
35.14,10.0%,426.36,102,"Filled Pretzels>Cheddar",0,,.42,8.36,.62,.06,12.0%,232.56,4.69,51,23.0%,4.0%,7.85,,.3,1.25,.04,8.21,1.0%,1.06,MRE32,196.35,17.9,18.0%,207.57,0.0%,2.0%,.66,13.0%,MENU ACR,.21,4.79,.05,0.0%,.51,0,.43,Snack
35.31,1.0%,164.09,12.73,"Toaster Pastry>Frosted Brown Sugar Cinnamon",0,,1.88,6.06,1.14,.31,12.0%,204.09,1.72,51,9.0%,4.0%,2.76,,.06,0,.17,40.06,1.0%,.94,MRE32,38.75,6.55,7.000000000000001%,48.65,11.0%,10.0%,2.39,9.0%,MENU ACR,.25,2.45,.66,0.0%,.51,536.7,.23,Snack
36.19,2.0%,240.76,20.85,"Toaster Pastry>Chocolate Chip",0,,2.3,6.19,1.21,.48,12.0%,208.52,2.05,52,10.0%,4.0%,2.91,,.1,0,.15,19.5,1.0%,.9,MRE32,72.8,12.38,10.0%,110.76,13.0%,13.0%,2.92,10.0%,MENU ACR,.33,2.76,.04,0.0%,.52,652.6,.36,Snack
42.12,3.0%,205.2,27.7,"Toasted Corn Kernels>Plain",0,,.86,8.21,1.3,.13,14.000000000000002%,259.92,.76,57,4.0%,17.0%,4.62,,.07,0,.02,5.24,1.0%,4.14,MRE32,102.03,39.73,9.0%,58.14,0.0%,5.0%,1.16,13.0%,MENU ACR,.04,4.25,.02,0.0%,.57,0,.93,Snack
29.03,3.0%,89.01,33.15,"Ranger Bar>Cran-apple",0,,.87,7.61,.56,.02,10.0%,190.49,1.66,43,8.0%,5.0%,8.94,,.16,10,.1,14.58,30.0%,1.31,MRE32,70.09,13.72,4.0%,61.06,0.0%,5.0%,1.05,12.0%,MENU ACR,.09,2.27,1.98,3.0%,17.72,0,.27,Snack
27.05,3.0%,73.53,34.79,"Ranger Bar>Chocolate Covered Chocolate Chip",0,.2,1.97,10.75,.43,.05,9.0%,210.27,5.07,43,25.0%,6.0%,6.67,1.3,.13,10.5,.09,15.27,1.0%,1.41,MRE32,81.7,25.93,3.0%,115.24,0.0%,11.0%,.82,17.0%,MENU ACR,.09,2.64,1.58,4.0%,.43,0,.46,Snack
27.78,3.0%,95.46,29.2,"Ranger Bar>Caramel Apple",0,.2,1.61,9.03,.92,.1,9.0%,197.37,2.58,43,13.0%,4.0%,2.84,1.3,.27,10.5,.14,61.42,1.0%,.99,MRE32,44.82,11.35,4.0%,61.06,1.0%,9.0%,1.26,14.000000000000002%,MENU ACR,.16,2.11,2.38,4.0%,.43,60.2,.29,Snack
26.54,3.0%,104.92,27.95,"Ranger Bar>Banana Nut",0,.12,.82,10.75,2.17,.06,9.0%,214.14,2.61,43,13.0%,4.0%,4.3,.04,.02,7.83,.11,22.79,0.0%,.9,MRE32,72.24,16.34,4.0%,67.08,0.0%,5.0%,1.13,17.0%,MENU ACR,.09,2.84,1.7,3.0%,.19,0,.37,Snack
45.05,4.0%,33.61,39.72,"First Strike Bar>Regular>Chocolate",0,,3.16,9.43,15.93,.57,15.0%,278.2,3.08,65,15.0%,9.0%,1.95,,1.89,5,.49,252.2,41.0%,2.34,MRE32,,40.04,1.0%,206.7,1.0%,18.0%,5.54,15.0%,MENU ACR,.6,3.77,1.88,2.0%,24.44,40.8,3.39,Snack
36,1.0%,154.99,12.64,"Pound Cake>Vanilla",0,,1.49,13.06,.18,.02,12.0%,286.9,,71,,,5.21,7.29,.12,53.04,.12,18.69,0.0%,,MRE32,42.4,4.88,6.0%,49.12, ,8.0%,1.13,20.0%,MENU ACR,.12,3.32,,18.0%,0,,.28,Snack
39.33,5.0%,259.86,54.74,"Pound Cake>Marble",0,,1.55,16.83,1.08,.01,13.0%,320.92,3.65,71,18.0%,4.0%,5.25,,.14,30,.14,35.93,1.0%,.92,MRE32,105.08,9.09,11.0%,91.59,17.0%,9.0%,1.91,26.0%,MENU ACR,.21,3.62,2.8,10.0%,.71,825.9,.32,Snack
34.75,4.0%,284.38,41.01,"Pound Cake>Carrot",0,1.4,1.38,13.01,.3,.04,12.0%,255.96,,71,,,2.82,3.26,.06,24.64,.15,24.39,3.0%,,MRE32,34.44,12.14,12.0%,270.48, ,8.0%,1.08,20.0%,MENU ACR,.12,3.03,,8.0%,1.73,,.2,Snack
3.33,6.0%,14.86,58.33,"Nuts>Almonds>Smoked",0,0,.66,10.47,4.16,.01,1.0%,120.46,.86,19,4.0%,7.000000000000001%,.57,.38,.02,0,.02,5.8,0.0%,1.71,MRE32,97.66,52.82,1.0%,120.65,0.0%,4.0%,.56,16.0%,MENU ACR,.24,4.85,.01,0.0%,.19,0,.55,Snack
6.25,1.0%,24.7,8.08,"Nuts>Cashews>Jalapeno",0,,1.03,7.71,.16,.06,2.0%,113.43,1.67,19,8.0%,6.0%,1.5,,.02,0,.06,9.01,0.0%,1.45,MRE32,91.77,45.79,1.0%,115.9,0.0%,6.0%,.23,12.0%,MENU ACR,.06,3.8,.02,0.0%,.19,0,.89,Snack
6.41,2.0%,101.64,17.14,"Nuts>Peanuts>Dry Roasted",0,,.5,13.94,1.17,.15,2.0%,171.08,1.6,28,8.0%,10.0%,15.79,5.32,.03,0,.04,16.3,0.0%,2.56,MRE32,114.8,57.4,4.0%,173.04,0.0%,3.0%,4.28,21.0%,MENU ACR,.04,7.2,0,0.0%,.28,0,.73,Snack
37.83,3.0%,160.99,30.62,"Pound Cake>Almond Poppy Seed",0,1.4,1.6,,.27,.02,13.0%,285.25,,71,,,5.29,6.96,.12,,.13,18.61,0.0%,,MRE32,41.53,4.99,7.000000000000001%,61.65, ,9.0%,1.15,,MENU ACR,.13,3.68,,,0,,.27,Snack
38.7,4.0%,411.8,40.68,Cornbread,0,0,1.27,10.08,.93,.02,13.0%,259.86,1.92,71,10.0%,6.0%,9.3,0,.6,9.02,.13,34.22,1.0%,1.45,MRE32,161.88,10.86,17.0%,62.27,0.0%,7.000000000000001%,1.8,16.0%,MENU ACR,.18,3.51,1.09,3.0%,.71,0,.26,Bread/Crax
27.54,22.0%,169.99,222.94,"Crackers>Plain",0,,2.12,5.74,.53,.36,9.0%,174.68,1.23,38.6,6.0%,10.0%,2.33,,.05,0,.37,62.32,2.0%,2.59,MRE32,44.15,10.47,7.000000000000001%,61.52,0.0%,12.0%,2.81,9.0%,MENU ACR,.37,3.41,1.73,0.0%,1.04,11.1,.36,Bread/Crax
26.9,85.0%,245.29,848.71,"Crackers>Vegetable",0,,1.76,5,.57,.35,9.0%,165.64,1.05,37.93,5.0%,6.0%,3.29,,.09,0,.26,51.38,1.0%,1.56,MRE32,41.58,48.78,10.0%,77,4.0%,10.0%,2.52,8.0%,MENU ACR,.36,3.47,1.63,0.0%,.32,194,.35,Bread/Crax
31.98,23.0%,383.04,229.14,Italian Bread Sticks,0,0,2.54,6.38,.52,.05,11.0%,202.92,1.76,57,9.0%,8.0%,14.14,0,.07,0,.07,42.47,1.0%,1.98,MRE32,153.9,22.34,16.0%,116.85,1.0%,14.000000000000002%,2.64,10.0%,MENU ACR,.22,4.53,1.57,0.0%,.57,29.2,.47,Bread/Crax
33.7,2.0%,271.32,18.81,"Snack Bread>Multigrain",0,0,1.71,1.84,.99,.05,11.0%,177.27,.47,57,2.0%,7.000000000000001%,14.82,.24,.01,.57,.24,51.36,0.0%,1.65,MRE32,62.13,20.52,11.0%,81.51,0.0%,10.0%,2.75,3.0%,MENU ACR,.14,6.46,.1,0.0%,.25,0,.53,Bread/Crax
32.43,17.0%,369.36,172.71,"Snack Bread>Wheat",0,,1.98,6.21,.26,.05,11.0%,201.78,1.53,57,8.0%,7.000000000000001%,19.67,,.07,0,.25,58.14,1.0%,1.82,MRE32,148.2,18.87,15.0%,80.94,0.0%,11.0%,2.6,10.0%,MENU ACR,.2,4.73,1.57,0.0%,.57,0,.43,Bread/Crax
33.63,20.0%,352.83,198.36,"Snack Bread>Wheat Twin Pack",0,.09,2.5,6.21,.29,.04,11.0%,208.05,1.53,57,8.0%,8.0%,16.25,0,.07,0,.22,39.96,1.0%,1.88,MRE32,142.5,20.01,15.0%,82.08,0.0%,14.000000000000002%,2.81,10.0%,MENU ACR,.22,4.61,1.64,0.0%,.57,0,.45,Bread/Crax
33.05,6.0%,431.52,56.23,Tortillas,0,,2.06,8.06,.52,.02,11.0%,222.58,2.22,62,11.0%,4.0%,9.92,2.5,.11,0,.24,60.7,1.0%,1.05,MRE32,155,12.15,18.0%,93.62,0.0%,11.0%,2.93,12.0%,MENU ACR,.2,4.9,2.16,0.0%,.62,0,.31,Bread/Crax
3.82,16.0%,632.75,157.74,"Cheese Spread>Cheddar with Bacon and Vitamin D",0,,.09,16.23,.93,.97,1.0%,164.6,8.83,42.75,44.0%,2.0%,6.97,,.11,0,.43,5.61,0.0%,.6,MRE32,278.89,6.39,26.0%,29.81,52.0%,0.0%,.13,25.0%,MENU ACR,.11,5.3,.78,0.0%,.22,2608.8,.87,Spread
12.84,2.0%,147.48,19.04,"Peanut Spread>Chocolate",0,,.94,19.55,3.32,1.08,4.0%,258.4,4.93,42.5,25.0%,15.0%,1.36,,.05,.22,.8,23.97,11.0%,3.74,MRE32,131.75,65.88,6.0%,243.1,41.0%,5.0%,4.89,30.0%,MENU ACR,.01,8.97,.03,0.0%,6.33,2027.3,1.17,Spread
10.8,2.0%,207.83,21.12,"Peanut Butter>Smooth",0,0,.78,20.4,3.94,1.82,4.0%,266.05,4.42,42.5,22.0%,10.0%,2,.51,.05,0,.71,28.56,74.0%,2.5,MRE32,158.1,73.1,9.0%,282.2,55.00000000000001%,4.0%,5.48,31.0%,MENU ACR,.08,9.59,.02,0.0%,44.63,2749.8,1.35,Spread
17.75,0.0%,2.85,2.96,"Jam>Blackberry",0,0,.1,.01,0,0,6.0%,69.62,,28,,1.0%,.1,,0,0,0,0,1.0%,.31,MRE32,.37,0,0.0%,2.49, ,1.0%,,0.0%,MENU ACR,.01,.15,0,0.0%,.33,,0,Spread
16.71,0.0%,1.33,2.32,"Jam>Strawberry",0,0,.07,.01,0,0,6.0%,65.99,,28,,1.0%,.1,,0,0,0,0,11.0%,.31,MRE32,.78,0,0.0%,23.03, ,0.0%,,0.0%,MENU ACR,.01,.11,0,0.0%,6.62,,0,Spread
17.54,0.0%,2.72,2.01,"Jelly>Apple",0,0,.01,0,0,0,6.0%,69.84,,28,,0.0%,.02,,0,0,0,0,0.0%,.11,MRE32,.06,.06,0.0%,21.48, ,0.0%,,0.0%,MENU ACR,0,0,0,0.0%,.2,,0,Spread
10.12,2.0%,183.18,19.64,"Peanut Butter>Chunky",0,0,.79,20.91,3.66,1.73,3.0%,266.9,4.46,42.5,22.0%,14.000000000000002%,1.74,,.05,0,.64,27.8,67.0%,3.5,MRE32,158.1,73.95,8.0%,279.23,48.0%,4.0%,6.46,32.0%,MENU ACR,.07,9.84,.02,0.0%,40.42,2380,1.33,Spread
17.14,0.0%,2.69,2.02,"Jelly>Grape",0,0,.01,0,0,0,6.0%,68.58,,28,,1.0%,.02,,0,0,0,0,0.0%,.28,MRE32,.06,.06,0.0%,.17, ,0.0%,,0.0%,MENU ACR,0,.08,0,0.0%,.03,,0,Spread
3.48,16.0%,622.05,161.39,"Cheese Spread>Cheddar>Plain with Vitamin D",0,,.09,17.12,1.14,1.14,1.0%,168.65,9.36,42.75,47.0%,2.0%,6.76,,.09,45,.6,5.25,2.0%,.46,MRE32,278.1,6.41,26.0%,20.95,60.0%,0.0%,.02,26.0%,MENU ACR,.11,5.15,.8,15.0%,1.03,3010.8,.88,Spread
4.41,16.0%,607.05,160.77,"Cheese Spread>Cheddar with Jalapeno Peppers and Vitamin D",0,0,.09,16.61,1.24,.79,1.0%,160.51,8.48,42.75,42.0%,1.0%,6.37,0,.1,45,.67,4.07,0.0%,.37,MRE32,268.28,6.54,25.0%,29.6,62.0%,1.0%,.04,26.0%,MENU ACR,.12,5.22,.74,15.0%,.22,3101.85,.89,Spread
9.6,0.0%,1.26,1.7,"Caffeinated Mints>Peppermint",0,,.02,.18,.05,0,3.0%,40.3,.16,10,1.0%,1.0%,.3,,.01,0,0,.6,0.0%,.13,MRE32,.2,8.15,0.0%,1,0.0%,0.0%,0,0.0%,MENU ACR,0,.1,.17,0.0%,.1,0,.01,Candy
56.33,0.0%,12.73,1.83,"Pan Coated Fruit Flavored Disks>Berry",0,0,.12,2.89,.28,0,19.0%,249.69,2.35,61.5,12.0%,2.0%,1.85,,.07,0,.01,3.69,61.0%,.62,MRE32,1.38,.62,1.0%,3.93,0.0%,1.0%,.02,4.0%,MENU ACR,.01,.31,.03,0.0%,36.41,0,.02,Candy
23.16,1.0%,16.58,12.68,"Toffee>Chocolate Flavored>Roll",0,,.38,2.63,.36,.01,8.0%,116.76,.55,28,3.0%,2.0%,.84,,.03,0,.01,1.68,0.0%,.45,MRE32,19.57,6.22,1.0%,38.92,0.0%,2.0%,.04,4.0%,MENU ACR,.03,.32,.76,0.0%,.28,0,.09,Candy
30.56,4.0%,104,44.4,"Toffee>Chocolate Flavored>Cube",0,4.36,2.16,3.08,.06,.01,10.0%,157.2,1.81,40,9.0%,7.000000000000001%,1.88,,.16,2.7,.02,2.4,1.0%,1.86,MRE32,56.4,20.72,4.0%,107.2,1.0%,12.0%,.12,5.0%,MENU ACR,.07,2,.06,1.0%,.4,51.6,.48,Candy
49.9,0.0%,103.95,3.84,"Licorice Bite Size>Cherry",0,,.23,1.7,.32,.01,17.0%,222.39,.77,63,4.0%,3.0%,12.29,,.19,0,.03,3.78,1.0%,.78,MRE32,19.34,5.71,4.0%,35.85,0.0%,1.0%,.24,3.0%,MENU ACR,.02,1.95,0,0.0%,.63,0,.17,Candy
35.06,6.0%,30.56,60.35,"Pan Coated Chocolate Disks>Plain",0,,.91,9.1,.24,.02,12.0%,231.36,5.51,47.9,28.000000000000004%,5.0%,1.63,,.21,5,.03,3.21,1.0%,1.3,MRE32,77.12,27.73,1.0%,145.14,0.0%,5.0%,.15,14.000000000000002%,MENU ACR,.16,2.44,.07,2.0%,.48,20.9,.54,Candy
25.93,2.0%,63.64,21.84,"Pan Coated Disks>Peanut Butter",0,2.6,.36,11.27,.2,.1,9.0%,216.29,8.39,43,42.0%,5.0%,1.68,,.06,0,.03,15.05,1.0%,1.33,MRE32,89.01,38.31,3.0%,159.96,0.0%,2.0%,3.09,17.0%,MENU ACR,.02,5.38,.09,0.0%,.43,0,.61,Candy
